transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,transaction_date,store_id,store_location,customer_age,customer_gender,customer_income,customer_loyalty_level,payment_method,promotion_applied,promotion_type,holiday_indicator,weekday
3771,3969,718,Tablet,Appliances,2,1097.68,4/20/2024 2:29,15,"Dallas, TX",62,Female,68249.35,Bronze,Debit Card,FALSE,None,TRUE,Thursday
3772,7221,365,TV,Electronics,4,1508.05,8/26/2024 4:25,8,"Chicago, IL",29,Other,77797.42,Platinum,Credit Card,TRUE,None,FALSE,Sunday
3773,6875,992,Headphones,Appliances,4,1414.38,01-02-2024 11:11,8,"Miami, FL",59,Other,70718.25,Platinum,Cash,TRUE,BOGO,TRUE,Thursday
3774,1472,789,Headphones,Appliances,1,1725.83,02-07-2024 19:03,1,"New York, NY",55,Other,108715.58,Platinum,Debit Card,FALSE,None,FALSE,Monday
3775,3140,208,TV,Appliances,3,856.56,1/23/2024 1:27,20,"Miami, FL",26,Female,109895.09,Platinum,Credit Card,TRUE,None,TRUE,Tuesday
3776,8914,544,Laptop,Electronics,3,1855.06,08-06-2024 07:02,2,"Chicago, IL",48,Female,88934.73,Platinum,Cash,FALSE,Percentage Discount,TRUE,Thursday
3777,8997,647,Camera,Appliances,1,1735.83,06-06-2024 12:41,15,"Miami, FL",51,Female,30129.2,Bronze,Debit Card,FALSE,None,FALSE,Monday
3778,2850,118,Washing Machine,Appliances,5,984.18,4/13/2024 12:33,9,"Los Angeles, CA",20,Other,87838.5,Platinum,Credit Card,TRUE,None,TRUE,Wednesday
3779,7738,105,TV,Electronics,3,236.25,4/24/2024 23:04,2,"Chicago, IL",57,Other,26632.6,Platinum,Digital Wallet,FALSE,None,TRUE,Friday
3780,8220,504,Fridge,Appliances,4,225.84,7/26/2024 21:17,13,"New York, NY",55,Other,79433.72,Gold,Digital Wallet,FALSE,None,TRUE,Wednesday
3781,1753,219,Headphones,Electronics,2,446.93,8/23/2024 17:01,8,"New York, NY",27,Male,71269.61,Gold,Credit Card,FALSE,BOGO,FALSE,Saturday
3782,2037,113,Smartphone,Appliances,2,764.61,05-08-2024 22:43,11,"Miami, FL",51,Other,89052.66,Silver,Digital Wallet,FALSE,None,TRUE,Sunday
3783,5286,275,Headphones,Appliances,1,1035.69,05-06-2024 19:37,3,"Dallas, TX",33,Female,68085.67,Silver,Debit Card,TRUE,None,FALSE,Friday
3784,6148,771,Laptop,Appliances,4,416.4,08-08-2024 12:39,14,"Dallas, TX",69,Other,61897.24,Silver,Credit Card,TRUE,None,TRUE,Sunday
3785,1202,588,Fridge,Appliances,3,325.64,3/30/2024 11:08,17,"Miami, FL",62,Male,34112.56,Platinum,Credit Card,TRUE,Percentage Discount,FALSE,Monday
3786,9598,571,Smartphone,Electronics,1,1052.53,8/23/2024 10:56,11,"Los Angeles, CA",60,Female,102907.6,Silver,Cash,FALSE,Percentage Discount,TRUE,Friday
3787,4669,808,Headphones,Appliances,1,431.41,6/21/2024 22:32,5,"Dallas, TX",54,Female,107280.92,Silver,Cash,TRUE,None,TRUE,Tuesday
3788,6542,514,Headphones,Appliances,2,1806.37,8/27/2024 19:11,5,"New York, NY",52,Other,73316.74,Bronze,Digital Wallet,TRUE,BOGO,TRUE,Saturday
3789,9504,989,Laptop,Electronics,5,1942.46,01-06-2024 08:15,9,"New York, NY",43,Other,83134.33,Bronze,Credit Card,FALSE,None,FALSE,Wednesday
3790,9570,773,Fridge,Appliances,1,1556.27,06-12-2024 04:21,15,"New York, NY",31,Other,71104.65,Platinum,Credit Card,TRUE,Percentage Discount,TRUE,Saturday
3791,2560,862,TV,Appliances,1,1092.3,06-01-2024 14:15,13,"Miami, FL",54,Male,111593.59,Gold,Credit Card,FALSE,None,FALSE,Friday
3792,8091,716,Laptop,Appliances,1,203.14,8/22/2024 5:06,16,"New York, NY",24,Female,68497.12,Platinum,Cash,FALSE,None,FALSE,Wednesday
3793,5072,843,Fridge,Electronics,5,459.57,03-04-2024 01:37,12,"New York, NY",58,Male,22763.41,Platinum,Cash,TRUE,BOGO,TRUE,Tuesday
3794,8895,598,Smartphone,Electronics,2,1262.9,2/26/2024 9:49,4,"Chicago, IL",20,Other,79221.04,Bronze,Digital Wallet,FALSE,None,FALSE,Saturday
3795,6664,410,Headphones,Appliances,2,1078.09,02-03-2024 23:00,5,"Dallas, TX",44,Male,21126.05,Silver,Digital Wallet,FALSE,None,TRUE,Friday
3796,7305,733,Headphones,Electronics,3,1099.03,03-06-2024 07:17,11,"Dallas, TX",29,Female,36440.52,Bronze,Cash,FALSE,BOGO,FALSE,Wednesday
3797,3435,932,Washing Machine,Electronics,2,1293.51,6/23/2024 7:43,18,"Los Angeles, CA",19,Male,42586.78,Bronze,Cash,TRUE,None,TRUE,Wednesday
3798,1894,731,Camera,Appliances,5,1402.84,5/20/2024 17:12,7,"Miami, FL",35,Other,80710.29,Platinum,Credit Card,FALSE,None,FALSE,Saturday
3799,1190,469,Tablet,Electronics,5,1003.47,03-02-2024 05:04,16,"Chicago, IL",45,Male,22031.8,Platinum,Debit Card,TRUE,None,TRUE,Monday
3800,3571,807,TV,Appliances,2,1224.52,3/20/2024 10:08,19,"Chicago, IL",47,Male,64570.36,Platinum,Digital Wallet,FALSE,None,TRUE,Saturday
3801,9283,789,TV,Electronics,2,720.27,8/23/2024 20:46,19,"Chicago, IL",53,Female,119335.5,Silver,Cash,FALSE,Percentage Discount,TRUE,Friday
3802,8688,806,Laptop,Electronics,2,1264.1,07-06-2024 03:05,1,"Los Angeles, CA",44,Female,35233.85,Gold,Cash,TRUE,None,TRUE,Sunday
3803,9123,791,Camera,Appliances,3,1258.76,3/14/2024 2:22,2,"Los Angeles, CA",30,Other,69073.59,Silver,Credit Card,FALSE,None,TRUE,Thursday
3804,3709,504,TV,Electronics,4,1627.25,6/16/2024 2:42,12,"Chicago, IL",20,Female,116027.3,Silver,Debit Card,TRUE,None,TRUE,Friday
3805,2226,923,Tablet,Appliances,1,1068.9,07-05-2024 22:31,7,"Los Angeles, CA",67,Female,32889.62,Platinum,Digital Wallet,FALSE,None,FALSE,Tuesday
3806,9055,409,Headphones,Appliances,1,1426.47,4/20/2024 15:29,13,"Miami, FL",32,Other,39011.5,Gold,Credit Card,TRUE,None,FALSE,Wednesday
3807,6253,189,Washing Machine,Electronics,5,1370.96,4/19/2024 1:58,14,"Chicago, IL",52,Male,110980.77,Bronze,Credit Card,TRUE,None,TRUE,Thursday
3808,4946,228,Fridge,Electronics,2,1948.26,09-06-2024 11:20,20,"New York, NY",22,Female,68943.43,Gold,Digital Wallet,TRUE,None,TRUE,Thursday
3809,6421,238,Camera,Electronics,4,1837.51,2/19/2024 15:53,7,"Chicago, IL",42,Female,51563.42,Gold,Debit Card,FALSE,None,TRUE,Sunday
3810,5557,114,Fridge,Appliances,1,1943.69,04-08-2024 16:31,7,"Dallas, TX",55,Other,74036.31,Bronze,Credit Card,FALSE,Percentage Discount,FALSE,Sunday
3811,1824,295,Washing Machine,Appliances,1,1130.3,3/26/2024 23:09,5,"Miami, FL",22,Female,91325.68,Silver,Cash,FALSE,None,TRUE,Sunday
3812,9305,214,Laptop,Electronics,4,781.46,7/17/2024 9:19,16,"Los Angeles, CA",54,Male,29787.47,Platinum,Debit Card,FALSE,None,FALSE,Monday
3813,4648,935,Camera,Electronics,1,753.96,07-11-2024 07:05,14,"Chicago, IL",66,Male,62601.37,Gold,Debit Card,TRUE,Percentage Discount,TRUE,Wednesday
3814,7203,116,Camera,Appliances,5,1061.72,01-06-2024 00:42,8,"New York, NY",34,Male,54393.34,Platinum,Digital Wallet,TRUE,BOGO,TRUE,Saturday
3815,7607,812,Camera,Electronics,2,1779.84,02-09-2024 11:08,7,"Dallas, TX",52,Female,59055.11,Bronze,Cash,TRUE,Percentage Discount,TRUE,Sunday
3816,4850,292,Camera,Appliances,4,1737.43,06-12-2024 05:38,9,"Los Angeles, CA",43,Other,94452.79,Silver,Debit Card,FALSE,BOGO,TRUE,Friday
3817,2291,979,Washing Machine,Appliances,4,784.74,4/15/2024 0:02,5,"Los Angeles, CA",48,Male,103944.19,Platinum,Cash,TRUE,None,TRUE,Friday
3818,8521,127,Smartphone,Appliances,1,723.07,9/13/2024 20:30,5,"Chicago, IL",20,Female,104637.6,Silver,Credit Card,TRUE,Percentage Discount,TRUE,Tuesday
3819,8277,314,Washing Machine,Electronics,3,1260.63,7/29/2024 10:01,18,"Dallas, TX",47,Female,64622.71,Bronze,Debit Card,TRUE,None,TRUE,Tuesday
3820,8341,592,Washing Machine,Appliances,4,469.51,02-06-2024 10:43,12,"Dallas, TX",59,Other,26464.33,Silver,Cash,FALSE,Percentage Discount,FALSE,Thursday
3821,2442,764,TV,Electronics,3,450.79,3/28/2024 21:04,13,"Dallas, TX",42,Other,56831.5,Gold,Debit Card,TRUE,None,FALSE,Wednesday
3822,9166,248,Smartphone,Appliances,4,1714.94,1/16/2024 19:52,6,"Los Angeles, CA",62,Female,31901.13,Silver,Cash,FALSE,None,FALSE,Thursday
3823,8324,765,Fridge,Electronics,1,1195.81,08-06-2024 12:50,17,"Chicago, IL",57,Female,86978.36,Gold,Digital Wallet,FALSE,None,FALSE,Wednesday
3824,6178,347,Headphones,Electronics,4,656.55,05-11-2024 09:46,8,"Los Angeles, CA",52,Female,119193.15,Bronze,Credit Card,FALSE,None,FALSE,Sunday
3825,2944,546,Fridge,Electronics,1,1536.3,6/30/2024 14:25,15,"Chicago, IL",65,Female,64155.81,Silver,Debit Card,TRUE,None,TRUE,Thursday
3826,9148,962,Laptop,Appliances,4,1165.28,06-09-2024 01:03,5,"Miami, FL",44,Other,103437.99,Bronze,Cash,FALSE,None,TRUE,Thursday
3827,1291,741,Tablet,Electronics,4,1118.08,03-08-2024 20:43,8,"Los Angeles, CA",70,Male,58383.51,Platinum,Debit Card,FALSE,BOGO,TRUE,Thursday
3828,2681,978,Washing Machine,Electronics,2,1447.13,2/20/2024 23:53,16,"New York, NY",34,Male,31630.12,Gold,Credit Card,FALSE,None,TRUE,Thursday
3829,7609,908,Camera,Electronics,4,130.05,5/22/2024 3:49,6,"Los Angeles, CA",35,Female,51589.34,Gold,Cash,FALSE,None,TRUE,Thursday
3830,7755,651,Tablet,Electronics,3,158.2,7/21/2024 11:04,6,"Los Angeles, CA",70,Female,117123.34,Gold,Credit Card,FALSE,None,TRUE,Saturday
3831,1587,295,TV,Appliances,2,432.35,06-10-2024 19:13,11,"Chicago, IL",35,Female,72361.1,Platinum,Credit Card,TRUE,BOGO,FALSE,Saturday
3832,9996,188,Camera,Electronics,5,1089.1,06-02-2024 07:55,19,"Dallas, TX",55,Other,79391.95,Platinum,Digital Wallet,TRUE,None,TRUE,Saturday
3833,1002,408,Headphones,Electronics,3,1647.29,01-03-2024 23:08,7,"Los Angeles, CA",22,Other,60155.52,Bronze,Cash,TRUE,None,FALSE,Saturday
3834,2489,888,Headphones,Appliances,1,1738.99,05-12-2024 02:07,4,"New York, NY",25,Male,85069.24,Bronze,Digital Wallet,TRUE,None,TRUE,Sunday
3835,5990,574,Camera,Electronics,1,418.7,3/27/2024 23:28,2,"Chicago, IL",52,Female,110264.84,Gold,Credit Card,FALSE,None,TRUE,Saturday
3836,9328,251,Washing Machine,Electronics,5,297.91,5/16/2024 0:23,8,"Los Angeles, CA",40,Male,71144.41,Platinum,Digital Wallet,TRUE,None,FALSE,Sunday
3837,4389,585,Washing Machine,Electronics,3,1233.07,5/31/2024 22:28,8,"Chicago, IL",23,Other,59442.96,Gold,Cash,FALSE,None,FALSE,Friday
3838,8474,532,Laptop,Appliances,2,1642.04,7/25/2024 18:22,16,"Dallas, TX",20,Female,98087.6,Platinum,Digital Wallet,FALSE,None,TRUE,Tuesday
3839,6584,122,Smartphone,Appliances,4,657.93,4/26/2024 18:50,2,"Los Angeles, CA",24,Female,29342.56,Bronze,Cash,TRUE,None,FALSE,Wednesday
3840,6953,219,Smartphone,Electronics,2,356.12,6/19/2024 7:45,1,"New York, NY",39,Other,94713.16,Bronze,Credit Card,FALSE,Percentage Discount,TRUE,Monday
3841,1889,270,Camera,Appliances,2,1393.82,09-10-2024 00:28,18,"Miami, FL",34,Male,26549.08,Silver,Credit Card,FALSE,None,TRUE,Saturday
3842,4652,256,Fridge,Electronics,3,1758.79,4/18/2024 11:38,19,"Los Angeles, CA",60,Female,36473.85,Bronze,Cash,TRUE,BOGO,TRUE,Sunday
3843,8445,856,Fridge,Electronics,4,1169.75,7/23/2024 22:44,10,"New York, NY",28,Female,43051.08,Platinum,Credit Card,FALSE,None,FALSE,Monday
3844,6439,819,Laptop,Electronics,1,1501.9,01-10-2024 01:40,5,"Chicago, IL",46,Other,91492.19,Bronze,Cash,TRUE,None,FALSE,Saturday
3845,8751,555,Headphones,Appliances,4,522.22,2/25/2024 11:48,7,"Chicago, IL",67,Female,97285.43,Silver,Cash,TRUE,None,TRUE,Monday
3846,6952,596,Washing Machine,Appliances,4,1538.1,8/21/2024 17:21,9,"Miami, FL",29,Female,114075.63,Gold,Credit Card,TRUE,BOGO,FALSE,Tuesday
3847,8414,582,TV,Electronics,2,151.44,05-10-2024 06:33,2,"Chicago, IL",38,Female,88426.93,Bronze,Digital Wallet,FALSE,BOGO,FALSE,Tuesday
3848,2868,120,Fridge,Appliances,2,1195.88,1/28/2024 20:26,7,"Los Angeles, CA",39,Male,23666.38,Bronze,Digital Wallet,TRUE,None,TRUE,Friday
3849,2596,980,Smartphone,Appliances,1,1851.29,09-10-2024 01:13,15,"Miami, FL",47,Other,33060.33,Platinum,Digital Wallet,FALSE,None,TRUE,Friday
3850,4633,560,Fridge,Electronics,2,388.11,05-01-2024 17:43,1,"Los Angeles, CA",32,Male,84112.28,Silver,Debit Card,FALSE,BOGO,FALSE,Wednesday
3851,1035,699,Tablet,Electronics,2,1054.27,3/20/2024 21:27,9,"Miami, FL",18,Female,102104.83,Platinum,Credit Card,TRUE,None,TRUE,Friday
3852,6592,348,Tablet,Appliances,4,351.74,04-08-2024 01:39,7,"Chicago, IL",65,Other,86815.01,Bronze,Digital Wallet,FALSE,None,TRUE,Sunday
3853,6818,306,Fridge,Appliances,1,1813.98,3/25/2024 4:36,7,"Los Angeles, CA",24,Male,108690.86,Bronze,Digital Wallet,TRUE,BOGO,FALSE,Saturday
3854,5783,401,TV,Appliances,1,625.62,1/14/2024 3:32,8,"Chicago, IL",50,Other,42469.94,Bronze,Cash,FALSE,None,TRUE,Tuesday
3855,9973,683,TV,Appliances,5,1980.79,9/14/2024 15:27,7,"New York, NY",65,Other,86169.27,Bronze,Cash,FALSE,Percentage Discount,FALSE,Saturday
3856,9552,949,Tablet,Electronics,3,626.66,08-06-2024 19:56,4,"New York, NY",20,Female,109756.5,Silver,Cash,TRUE,None,TRUE,Thursday
3857,7125,953,Headphones,Appliances,3,833.08,05-02-2024 02:15,18,"Dallas, TX",51,Male,74218.15,Bronze,Credit Card,TRUE,None,FALSE,Thursday
3858,2741,501,Smartphone,Electronics,1,433.45,04-02-2024 09:34,17,"Dallas, TX",49,Female,76657.11,Bronze,Cash,FALSE,None,TRUE,Tuesday
3859,1750,152,Smartphone,Electronics,4,213.5,5/13/2024 16:43,7,"Chicago, IL",26,Other,48209.21,Gold,Digital Wallet,FALSE,None,FALSE,Wednesday
3860,3689,441,Fridge,Appliances,3,1771.17,03-11-2024 21:16,18,"Los Angeles, CA",39,Other,83999.62,Silver,Digital Wallet,TRUE,Percentage Discount,TRUE,Sunday
3861,9067,108,Fridge,Appliances,2,744.9,02-04-2024 09:21,9,"Dallas, TX",50,Female,57470.31,Gold,Digital Wallet,FALSE,Percentage Discount,TRUE,Wednesday
3862,3301,205,Camera,Electronics,2,431.77,7/29/2024 17:26,12,"Dallas, TX",37,Male,50538.77,Silver,Cash,TRUE,None,TRUE,Sunday
3863,7704,745,TV,Electronics,1,155.25,02-04-2024 08:05,13,"Miami, FL",29,Male,105125.83,Platinum,Cash,TRUE,Percentage Discount,FALSE,Wednesday
3864,2752,967,Fridge,Appliances,4,172.41,1/19/2024 23:51,3,"Chicago, IL",32,Female,112928.71,Bronze,Digital Wallet,FALSE,None,TRUE,Monday
3865,5166,830,Headphones,Appliances,3,485.74,6/14/2024 8:50,5,"Los Angeles, CA",19,Female,70907.21,Bronze,Digital Wallet,FALSE,None,FALSE,Saturday
3866,4209,542,Camera,Electronics,3,420.13,1/29/2024 2:34,12,"Miami, FL",26,Other,51504.49,Gold,Cash,FALSE,BOGO,TRUE,Tuesday
3867,4072,525,Camera,Appliances,3,1626.51,5/20/2024 13:28,16,"Los Angeles, CA",28,Other,113195.06,Platinum,Cash,TRUE,None,TRUE,Sunday
3868,2978,968,Tablet,Appliances,1,628.82,04-09-2024 13:15,18,"Dallas, TX",59,Male,49018.03,Bronze,Cash,FALSE,None,FALSE,Thursday
3869,7437,607,Camera,Electronics,2,927.07,4/29/2024 5:47,1,"New York, NY",64,Male,104721.45,Platinum,Credit Card,FALSE,None,TRUE,Friday
3870,4532,854,Fridge,Appliances,4,1089.01,09-02-2024 06:58,9,"New York, NY",48,Female,49954.45,Silver,Debit Card,TRUE,None,TRUE,Wednesday
3871,8488,692,TV,Appliances,2,1359.85,2/23/2024 18:20,15,"Miami, FL",69,Other,96133.63,Gold,Credit Card,TRUE,Percentage Discount,TRUE,Tuesday
3872,4122,710,Fridge,Electronics,4,244.63,08-02-2024 22:03,8,"Dallas, TX",29,Female,82853.12,Bronze,Credit Card,TRUE,Percentage Discount,TRUE,Tuesday
3873,6536,848,Washing Machine,Electronics,4,142.53,2/28/2024 16:18,15,"Dallas, TX",49,Other,112359.19,Platinum,Digital Wallet,TRUE,None,TRUE,Saturday
3874,2765,667,Washing Machine,Appliances,4,1999.64,2/17/2024 9:21,4,"Dallas, TX",62,Other,37918.78,Silver,Credit Card,FALSE,None,TRUE,Saturday
3875,7790,397,Headphones,Electronics,5,1493.78,4/25/2024 15:25,19,"Los Angeles, CA",41,Other,69536.21,Gold,Digital Wallet,FALSE,None,TRUE,Thursday
3876,1761,137,Washing Machine,Electronics,3,753.1,09-01-2024 02:11,17,"New York, NY",28,Male,112605.66,Bronze,Credit Card,FALSE,Percentage Discount,TRUE,Wednesday
3877,3018,599,Smartphone,Appliances,4,1120.61,07-02-2024 09:59,12,"Los Angeles, CA",25,Female,86973.19,Gold,Credit Card,TRUE,None,TRUE,Sunday
3878,8381,509,Smartphone,Appliances,4,1344.11,4/30/2024 11:05,4,"Los Angeles, CA",61,Male,63347.93,Gold,Debit Card,FALSE,None,FALSE,Saturday
3879,8493,597,Fridge,Electronics,1,660.08,6/27/2024 4:29,16,"Los Angeles, CA",40,Male,51583.23,Platinum,Debit Card,TRUE,None,TRUE,Saturday
3880,9260,625,Headphones,Electronics,4,940.41,5/21/2024 12:42,14,"Chicago, IL",28,Male,95004.23,Gold,Cash,TRUE,None,TRUE,Sunday
3881,3205,705,Laptop,Appliances,2,1495.77,01-12-2024 10:51,19,"Miami, FL",49,Other,60932.95,Platinum,Cash,FALSE,None,FALSE,Sunday
3882,9172,842,Camera,Electronics,3,1430.44,08-03-2024 05:21,13,"Los Angeles, CA",67,Other,76054.6,Bronze,Cash,TRUE,BOGO,FALSE,Wednesday
3883,1071,726,Washing Machine,Appliances,5,512.89,1/25/2024 19:45,18,"Dallas, TX",64,Female,27619.11,Gold,Debit Card,FALSE,None,FALSE,Sunday
3884,9689,794,Smartphone,Appliances,3,1610.43,02-06-2024 00:23,1,"Chicago, IL",60,Other,116942.91,Platinum,Cash,FALSE,Percentage Discount,FALSE,Monday
3885,1795,936,Tablet,Appliances,2,684.8,05-03-2024 03:57,13,"Dallas, TX",27,Other,119919.78,Silver,Digital Wallet,FALSE,None,TRUE,Saturday
3886,8091,988,Fridge,Electronics,5,1778.37,1/27/2024 17:29,10,"Dallas, TX",33,Female,41253.6,Silver,Credit Card,FALSE,BOGO,FALSE,Thursday
3887,8912,599,Fridge,Electronics,1,283.37,08-07-2024 09:30,12,"Chicago, IL",22,Female,79168.79,Silver,Credit Card,FALSE,None,FALSE,Thursday
3888,9328,337,Fridge,Appliances,3,1138.81,3/17/2024 2:35,12,"Chicago, IL",25,Female,33010.89,Bronze,Debit Card,TRUE,None,TRUE,Thursday
3889,3903,831,Fridge,Electronics,4,1948.82,03-06-2024 07:03,10,"Chicago, IL",62,Male,50668.34,Silver,Cash,FALSE,Percentage Discount,TRUE,Sunday
3890,3845,162,TV,Appliances,1,1215.39,05-03-2024 12:50,10,"New York, NY",35,Male,28713.2,Gold,Digital Wallet,FALSE,None,TRUE,Monday
3891,3103,640,Laptop,Appliances,4,241.65,8/23/2024 6:46,5,"Los Angeles, CA",32,Female,106177.66,Platinum,Credit Card,FALSE,None,TRUE,Tuesday
3892,2696,119,TV,Appliances,3,842.89,07-04-2024 11:02,4,"New York, NY",36,Female,99583.5,Platinum,Digital Wallet,TRUE,BOGO,TRUE,Tuesday
3893,7347,532,Smartphone,Appliances,3,1247.06,01-01-2024 05:55,12,"Los Angeles, CA",22,Female,94284.96,Gold,Cash,FALSE,None,FALSE,Saturday
3894,6273,690,Tablet,Electronics,1,1814.44,6/24/2024 18:43,16,"Dallas, TX",64,Other,40278.43,Silver,Digital Wallet,TRUE,None,TRUE,Sunday
3895,9259,423,Fridge,Appliances,5,570.46,6/29/2024 21:44,18,"Chicago, IL",42,Female,40371.87,Silver,Cash,TRUE,Percentage Discount,FALSE,Friday
3896,7302,666,Laptop,Appliances,5,347.77,3/31/2024 7:02,8,"Los Angeles, CA",42,Female,100297.33,Silver,Digital Wallet,TRUE,BOGO,FALSE,Tuesday
3897,7859,165,Camera,Appliances,4,863.1,1/29/2024 0:21,15,"Dallas, TX",32,Other,116367.72,Gold,Debit Card,FALSE,None,FALSE,Tuesday
3898,5067,374,TV,Appliances,1,1384.65,6/17/2024 16:38,20,"New York, NY",52,Other,85878.26,Platinum,Debit Card,FALSE,None,FALSE,Saturday
3899,5482,763,Smartphone,Appliances,1,1873.12,07-07-2024 03:01,6,"Dallas, TX",28,Other,103940.95,Silver,Digital Wallet,FALSE,None,FALSE,Monday
3900,7518,527,Washing Machine,Electronics,4,1838.85,8/20/2024 14:47,14,"Miami, FL",44,Other,72045.01,Gold,Credit Card,TRUE,BOGO,FALSE,Tuesday
3901,6617,584,Tablet,Appliances,5,1617.2,04-04-2024 21:59,10,"Chicago, IL",47,Other,80070.78,Bronze,Digital Wallet,FALSE,None,TRUE,Sunday
3902,5819,219,Camera,Appliances,5,94.67,05-03-2024 02:45,1,"New York, NY",46,Female,49921.94,Gold,Digital Wallet,TRUE,None,FALSE,Tuesday
3903,8419,606,Laptop,Appliances,5,1944.81,2/23/2024 18:23,11,"Miami, FL",66,Male,48654.98,Bronze,Credit Card,TRUE,BOGO,FALSE,Thursday
3904,3185,737,Fridge,Appliances,2,1839.55,01-03-2024 12:29,7,"New York, NY",41,Other,77055.9,Platinum,Digital Wallet,TRUE,Percentage Discount,FALSE,Monday
3905,3263,761,TV,Electronics,2,1509.02,8/18/2024 2:48,5,"Dallas, TX",68,Female,26014.39,Platinum,Debit Card,TRUE,None,FALSE,Friday
3906,7762,455,Smartphone,Electronics,3,1965.29,7/29/2024 4:01,15,"Chicago, IL",55,Other,116501.51,Silver,Credit Card,TRUE,None,FALSE,Sunday
3907,9393,559,Washing Machine,Electronics,2,792.04,05-01-2024 02:01,7,"Dallas, TX",46,Female,22389.67,Bronze,Debit Card,FALSE,Percentage Discount,TRUE,Thursday
3908,5897,814,Camera,Electronics,1,1250.93,5/17/2024 2:47,20,"Dallas, TX",26,Female,49664.35,Silver,Digital Wallet,FALSE,None,TRUE,Saturday
3909,9975,546,TV,Electronics,2,83.68,5/13/2024 8:58,14,"Miami, FL",47,Male,99624.28,Platinum,Digital Wallet,TRUE,None,FALSE,Thursday
3910,6143,121,Smartphone,Electronics,3,1795.58,05-06-2024 21:02,17,"Miami, FL",46,Other,43363.59,Platinum,Digital Wallet,FALSE,None,FALSE,Thursday
3911,4560,265,Washing Machine,Appliances,5,1781.97,1/27/2024 9:05,17,"Dallas, TX",47,Other,81018.49,Gold,Debit Card,TRUE,None,TRUE,Monday
3912,4291,394,TV,Appliances,2,1707.15,07-12-2024 11:04,12,"New York, NY",25,Male,30914.91,Platinum,Cash,FALSE,Percentage Discount,TRUE,Friday
3913,4435,843,Camera,Electronics,4,1467.08,08-11-2024 05:20,20,"New York, NY",59,Other,115453.62,Platinum,Debit Card,FALSE,Percentage Discount,FALSE,Thursday
3914,5760,296,Smartphone,Appliances,3,1291.07,3/24/2024 7:46,7,"Miami, FL",54,Female,29307.14,Platinum,Credit Card,TRUE,None,FALSE,Monday
3915,6657,580,Headphones,Electronics,3,362.07,6/30/2024 4:25,9,"Dallas, TX",50,Other,67650.97,Platinum,Credit Card,FALSE,None,TRUE,Monday
3916,3173,452,Tablet,Appliances,3,537.61,8/16/2024 18:45,5,"Los Angeles, CA",62,Female,86803.3,Silver,Debit Card,FALSE,None,FALSE,Sunday
3917,3913,548,Laptop,Electronics,1,1610.12,5/16/2024 2:04,17,"Dallas, TX",35,Male,62800.2,Platinum,Credit Card,TRUE,BOGO,TRUE,Tuesday
3918,9255,337,TV,Electronics,4,290.82,02-11-2024 06:35,18,"Los Angeles, CA",44,Female,112587.77,Gold,Digital Wallet,FALSE,None,TRUE,Sunday
3919,9888,619,Washing Machine,Appliances,2,1094.32,04-06-2024 02:36,7,"Dallas, TX",19,Female,90473.4,Platinum,Credit Card,TRUE,Percentage Discount,FALSE,Wednesday
3920,6281,324,Washing Machine,Electronics,2,863.94,04-06-2024 14:06,19,"Miami, FL",40,Female,91152.47,Bronze,Cash,FALSE,BOGO,TRUE,Saturday
3921,2890,701,TV,Appliances,3,1031.74,03-05-2024 18:29,2,"Dallas, TX",30,Other,102698.91,Gold,Credit Card,TRUE,Percentage Discount,FALSE,Wednesday
3922,6771,801,Washing Machine,Electronics,3,295.59,01-06-2024 07:37,8,"Dallas, TX",62,Female,36317.31,Platinum,Credit Card,FALSE,None,TRUE,Friday
3923,8870,447,TV,Electronics,4,1389.68,1/14/2024 11:26,20,"Miami, FL",37,Female,114512.99,Platinum,Debit Card,TRUE,None,FALSE,Monday
3924,7839,716,Smartphone,Appliances,3,1284,06-09-2024 04:34,15,"Los Angeles, CA",43,Other,27929.06,Gold,Cash,TRUE,None,TRUE,Thursday
3925,9747,973,Washing Machine,Electronics,2,1023.48,5/23/2024 23:21,20,"New York, NY",64,Other,36772.79,Silver,Digital Wallet,TRUE,Percentage Discount,TRUE,Friday
3926,5684,962,Tablet,Appliances,5,1859.35,3/19/2024 3:56,20,"New York, NY",39,Female,98965.86,Bronze,Credit Card,TRUE,None,TRUE,Sunday
3927,7920,832,Camera,Appliances,4,834.11,1/20/2024 8:02,15,"Los Angeles, CA",58,Male,51313.05,Platinum,Debit Card,TRUE,Percentage Discount,TRUE,Wednesday
3928,1209,772,Smartphone,Electronics,5,1318.25,7/27/2024 13:39,17,"Miami, FL",46,Other,87499.05,Silver,Credit Card,TRUE,Percentage Discount,TRUE,Thursday
3929,9564,579,TV,Appliances,3,793.01,01-10-2024 01:33,7,"Chicago, IL",36,Male,71052.7,Gold,Cash,TRUE,None,FALSE,Monday
